creator_id,join_date,region,category,partner_tier,first_half_views,second_half_views,active_months,support_cases,avg_resolution_hours,view_growth_pct
CR0476,2022-01-09,US & Canada,Entertainment,Emerging,15277.833333333334,19781.666666666668,10,1,8.9,29.479529165348495
CR0477,2022-06-26,US & Canada,Lifestyle,Growth,44948.166666666664,53971.833333333336,12,3,5.6,20.07571684421687
CR0478,2023-10-23,Other LATAM,Music,Emerging,15366.166666666666,15568.5,11,5,9.64,1.3167456641756279
CR0479,2022-07-11,US & Canada,Gaming,Emerging,15563.166666666666,12417.0,11,5,8.05,-20.215466004133688
CR0480,2024-08-28,US & Canada,Education,Growth,46463.833333333336,64300.166666666664,12,4,11.85,38.38756308670183
CR0481,2023-06-13,Other LATAM,Entertainment,Emerging,16691.666666666668,18066.0,12,2,14.7,8.233649525711426
CR0482,2023-06-12,US & Canada,Entertainment,Growth,153635.5,124095.5,10,4,16.875,-19.22732701751874
CR0483,2024-08-16,US & Canada,Gaming,Emerging,12563.666666666666,16375.666666666666,11,3,6.449999999999999,30.34146082619193
CR0484,2023-03-19,US & Canada,Music,Growth,70124.66666666667,83275.16666666667,12,1,26.0,18.753030317434664
CR0485,2023-05-19,Other LATAM,Entertainment,Growth,73462.83333333333,55503.333333333336,10,3,15.766666666666667,-24.447055994300964
CR0486,2023-05-29,US & Canada,Music,Growth,90886.83333333333,87879.5,11,1,4.4,-3.3088767900007467
CR0487,2022-02-12,US & Canada,Entertainment,Emerging,18351.666666666668,23297.5,10,3,11.299999999999999,26.950322404867848
CR0488,2024-12-22,US & Canada,Lifestyle,Emerging,39972.833333333336,47272.166666666664,11,2,14.600000000000001,18.260735416136782
CR0489,2023-06-01,US & Canada,Gaming,Emerging,15450.666666666666,15859.5,11,1,8.8,2.6460562651018336
CR0490,2022-03-22,Brazil,Education,Emerging,19947.0,23930.666666666668,10,1,7.9,19.971257164820113
CR0491,2022-06-14,Other LATAM,Education,Emerging,9697.166666666666,9051.166666666666,8,3,10.433333333333334,-6.66173968341268
CR0492,2024-10-03,US & Canada,Education,Emerging,26997.333333333332,37080.333333333336,10,2,45.849999999999994,37.348133148952996
CR0493,2023-07-23,US & Canada,Education,Emerging,7592.0,12088.5,8,2,24.75,59.2268177028451
CR0494,2023-03-07,US & Canada,Entertainment,Growth,80836.5,94367.66666666667,11,2,7.85,16.73893187689555
CR0495,2023-08-20,Brazil,Gaming,Established,390927.0,264044.8333333333,11,3,22.333333333333332,-32.45674171051544
CR0496,2023-10-01,US & Canada,Education,Growth,75744.83333333333,96532.33333333333,11,5,19.259999999999998,27.444116100328074
CR0497,2022-07-16,US & Canada,Entertainment,Emerging,32886.333333333336,25079.5,10,6,9.283333333333333,-23.738837815100503
CR0498,2022-07-25,US & Canada,Lifestyle,Emerging,21032.666666666668,26385.333333333332,10,4,6.85,25.44930108719768
CR0499,2022-02-13,US & Canada,Education,Growth,50021.833333333336,67371.83333333333,11,0,,34.684854280297586
CR0500,2022-11-22,Other LATAM,Gaming,Established,329879.0,348451.0,11,0,,5.629943100348916
CR0501,2022-02-12,US & Canada,Gaming,Emerging,13420.5,18041.5,10,4,12.15,34.4323981967885
CR0502,2022-11-18,US & Canada,Entertainment,Emerging,13395.0,16429.5,9,1,10.8,22.65397536394177
CR0503,2023-08-04,US & Canada,Entertainment,Emerging,31581.666666666668,37699.833333333336,11,2,11.15,19.372526254683628
CR0504,2024-10-16,Other LATAM,Music,Growth,87052.0,101823.33333333333,12,2,34.25,16.968402027906688
CR0505,2022-06-24,Brazil,Gaming,Emerging,15121.333333333334,23388.166666666668,9,1,6.0,54.67000264526938
CR0506,2024-12-12,US & Canada,Gaming,Emerging,15021.833333333334,15291.833333333334,11,3,18.333333333333332,1.7973838080127813
CR0507,2023-10-17,US & Canada,Entertainment,Emerging,19752.0,30771.666666666668,7,2,27.15,55.790130957202656
CR0508,2022-10-20,Mexico,Music,Established,320465.3333333333,387873.3333333333,12,0,,21.03441245854986
CR0509,2024-11-24,Mexico,Education,Growth,64755.333333333336,100568.0,11,0,,55.304582376741166
CR0510,2023-01-10,US & Canada,Music,Emerging,15332.333333333334,17062.166666666668,12,1,4.2,11.282257538535125
CR0511,2024-10-17,US & Canada,Lifestyle,Growth,113458.5,141949.0,12,1,16.9,25.110943648999413
CR0512,2022-07-02,US & Canada,Lifestyle,Emerging,5903.5,6348.5,7,6,12.72,7.5379012450241385
CR0513,2022-11-19,US & Canada,Entertainment,Emerging,9887.666666666666,16965.333333333332,10,2,9.6,71.58075717223477
CR0514,2023-12-21,US & Canada,Education,Growth,147023.5,197314.83333333334,9,2,15.3,34.20632302545739
CR0515,2023-03-05,Brazil,Lifestyle,Growth,97899.83333333333,96702.0,11,3,13.266666666666666,-1.2235294918785988
CR0516,2022-10-12,Mexico,Lifestyle,Emerging,14357.0,15597.333333333334,12,4,12.066666666666668,8.639223607531754
CR0517,2022-03-08,Brazil,Entertainment,Emerging,14507.833333333334,15691.0,12,3,12.5,8.155364343400686
CR0518,2023-02-08,US & Canada,Music,Emerging,32477.5,32733.166666666668,12,3,16.866666666666667,0.7872116593539153
CR0519,2022-09-03,Brazil,Education,Growth,34275.833333333336,33146.166666666664,10,3,9.75,-3.295810945515562
CR0520,2023-05-19,US & Canada,Entertainment,Growth,54313.0,70677.66666666667,11,3,18.333333333333332,30.130294159163867
CR0521,2024-12-24,US & Canada,Entertainment,Growth,44780.0,75700.0,11,5,10.275,69.04868244752122
CR0522,2024-09-24,Other LATAM,Gaming,Growth,147928.66666666666,155765.83333333334,12,1,9.3,5.297936392765896
CR0523,2024-07-16,US & Canada,Gaming,Emerging,19369.333333333332,25053.0,10,3,15.45,29.34363598815999
CR0524,2023-05-06,US & Canada,Lifestyle,Growth,67370.33333333333,86876.66666666667,10,1,6.2,28.95389167338741
CR0525,2023-06-27,US & Canada,Education,Growth,73639.0,59710.166666666664,11,4,13.600000000000001,-18.915022383972264
CR0526,2022-03-23,US & Canada,Education,Emerging,26356.666666666668,27243.666666666668,12,2,6.3,3.3653724547868977
CR0527,2023-03-24,US & Canada,Education,Growth,67138.33333333333,100916.0,11,4,12.725000000000001,50.310552838666446
CR0528,2022-08-12,Mexico,Lifestyle,Growth,58553.333333333336,73792.5,12,3,26.866666666666664,26.026130023909822
CR0529,2024-01-20,Mexico,Music,Emerging,29736.166666666668,33913.5,11,3,19.099999999999998,14.0479887006283
CR0530,2024-05-26,Brazil,Music,Growth,224728.5,270491.3333333333,12,3,23.400000000000002,20.363609125381654
CR0531,2024-10-12,US & Canada,Education,Emerging,15941.0,12485.166666666666,8,2,15.9,-21.678899274407716
CR0532,2023-10-30,US & Canada,Gaming,Established,137985.66666666666,118279.66666666667,11,3,9.866666666666667,-14.28119345729145
CR0533,2022-11-14,US & Canada,Education,Emerging,10386.166666666666,16303.666666666666,9,7,9.285714285714286,56.97482227963477
CR0534,2024-11-11,US & Canada,Education,Emerging,18974.166666666668,26732.333333333332,12,2,24.35,40.88804954104263
CR0535,2022-05-15,Mexico,Lifestyle,Established,438084.6666666667,379877.1666666667,12,0,,-13.286815181844606
CR0536,2023-09-14,US & Canada,Music,Growth,85111.0,80011.66666666667,11,4,16.825,-5.991391633670534
CR0537,2022-12-09,Mexico,Music,Growth,98483.5,110383.83333333333,12,4,23.825,12.083580836722222
CR0538,2024-03-26,US & Canada,Entertainment,Emerging,7999.833333333333,16772.833333333332,10,2,7.6,109.66478468301423
CR0539,2023-05-30,US & Canada,Entertainment,Growth,48607.0,58781.0,12,3,9.466666666666667,20.931141605118604
CR0540,2023-10-17,Mexico,Lifestyle,Emerging,11970.0,10477.833333333334,8,3,8.6,-12.465886939571146
CR0541,2023-03-11,US & Canada,Entertainment,Growth,17549.0,24383.166666666668,11,1,9.2,38.94333960149677
CR0542,2024-02-05,US & Canada,Music,Emerging,20734.0,25143.0,12,3,3.9,21.26458956303656
CR0543,2022-09-05,US & Canada,Music,Growth,49377.666666666664,45434.5,11,0,,-7.985729040794416
CR0544,2024-10-14,US & Canada,Entertainment,Growth,45745.5,68602.83333333333,12,3,15.633333333333333,49.96629905309447
CR0545,2024-10-10,US & Canada,Entertainment,Growth,50957.0,67979.66666666667,9,5,7.375,33.40594357333963
CR0546,2023-07-30,US & Canada,Music,Emerging,15530.666666666666,10894.5,10,4,13.725,-29.851691277472526
CR0547,2022-09-10,US & Canada,Education,Growth,64018.5,57659.166666666664,9,4,10.375,-9.93358690586836
CR0548,2024-04-23,US & Canada,Gaming,Established,267025.5,283219.5,12,2,25.1,6.064589336973436
CR0549,2022-12-14,US & Canada,Education,Growth,54802.666666666664,91598.83333333333,10,1,5.6,67.14302223736071
CR0550,2023-12-07,US & Canada,Education,Emerging,13919.333333333334,24173.833333333332,9,4,9.45,73.67091335791942
CR0551,2023-02-28,US & Canada,Gaming,Emerging,12411.0,13323.833333333334,11,7,10.833333333333334,7.355034512394923
CR0552,2023-12-16,US & Canada,Education,Growth,64303.666666666664,50875.333333333336,11,3,15.6,-20.882686834861666
CR0553,2023-11-23,US & Canada,Lifestyle,Growth,95534.66666666667,133120.0,9,1,29.5,39.342088735677095
CR0554,2022-07-20,Brazil,Entertainment,Emerging,12946.666666666666,10910.5,9,3,4.733333333333333,-15.727342945417092
CR0555,2023-03-11,Brazil,Education,Growth,67764.0,93456.83333333333,12,2,5.1,37.91516636168663
CR0556,2024-05-02,US & Canada,Education,Growth,194069.16666666666,186890.66666666666,12,4,14.174999999999999,-3.698938952177703
CR0557,2024-07-29,US & Canada,Entertainment,Emerging,8787.5,8050.5,12,1,19.9,-8.386913229018491
CR0558,2022-05-22,US & Canada,Entertainment,Emerging,5240.666666666667,5501.5,6,11,16.369999999999997,4.977102149853702
CR0559,2022-02-27,US & Canada,Entertainment,Growth,70947.66666666667,97649.5,11,3,11.766666666666666,37.635957019963065
CR0560,2023-10-24,Mexico,Education,Growth,105085.33333333333,145121.16666666666,12,2,5.55,38.09840256807166
CR0561,2022-09-16,Brazil,Gaming,Established,228573.66666666666,230415.5,12,1,,0.8057941932651953
CR0562,2024-04-14,Brazil,Gaming,Emerging,30486.5,33292.333333333336,10,4,19.133333333333336,9.203527244299398
CR0563,2024-01-23,US & Canada,Lifestyle,Emerging,22068.666666666668,37860.166666666664,11,4,7.8,71.55620336525388
CR0564,2024-12-04,US & Canada,Entertainment,Growth,71373.66666666667,70565.66666666667,10,0,,-1.1320701846152408
CR0565,2024-02-26,Brazil,Education,Emerging,12760.5,11728.333333333334,11,1,9.2,-8.088763501952636
CR0566,2023-06-14,US & Canada,Music,Emerging,25588.0,41154.166666666664,11,6,12.383333333333333,60.833854410921774
CR0567,2022-05-12,US & Canada,Entertainment,Growth,104677.33333333333,89954.83333333333,12,6,17.96,-14.064649462475161
CR0568,2022-05-31,US & Canada,Gaming,Established,121429.0,198014.33333333334,11,2,6.15,63.070051909620716
CR0569,2023-04-26,US & Canada,Gaming,Emerging,15088.5,15623.0,9,5,13.925,3.542432978758657
CR0570,2022-01-18,Other LATAM,Entertainment,Emerging,17536.166666666668,24579.0,10,3,7.8,40.16176093216875
CR0571,2023-06-02,US & Canada,Lifestyle,Emerging,23554.0,30213.333333333332,11,4,12.366666666666667,28.27262177690979
CR0572,2023-02-28,Other LATAM,Entertainment,Emerging,17558.333333333332,12995.333333333334,9,3,7.066666666666666,-25.987660180351202
CR0573,2023-12-27,Other LATAM,Lifestyle,Emerging,14634.166666666666,21897.333333333332,9,1,3.4,49.63156995615284
CR0574,2023-08-26,US & Canada,Gaming,Emerging,6951.333333333333,6951.0,10,4,7.1,-0.0047952431188217634
CR0575,2024-01-04,Brazil,Gaming,Emerging,8902.833333333334,10817.833333333334,9,1,5.2,21.51000617780856
CR0576,2023-09-26,Other LATAM,Music,Growth,89513.33333333333,111193.66666666667,10,4,15.225,24.22022789900947
CR0577,2024-03-08,US & Canada,Gaming,Emerging,29885.5,27854.666666666668,11,3,13.4,-6.79538014533246
CR0578,2022-02-15,US & Canada,Gaming,Growth,85607.16666666667,75281.0,10,2,16.8,-12.062268929976662
CR0579,2022-08-04,Mexico,Education,Emerging,20890.0,30937.333333333332,10,4,6.866666666666667,48.09637785224189
CR0580,2023-04-29,Brazil,Entertainment,Established,134984.83333333334,136939.0,10,1,40.1,1.4476935063074914
CR0581,2024-05-11,US & Canada,Entertainment,Growth,174434.66666666666,189844.66666666666,12,4,12.5,8.834253130111753
CR0582,2022-04-25,US & Canada,Education,Emerging,12089.5,14220.833333333334,10,3,9.866666666666667,17.62962350248839
CR0583,2024-06-10,Brazil,Lifestyle,Emerging,17900.0,26537.0,9,3,10.866666666666667,48.25139664804469
CR0584,2022-12-05,US & Canada,Lifestyle,Emerging,17972.833333333332,18836.0,11,3,39.86666666666667,4.802618767213486
CR0585,2023-11-14,US & Canada,Education,Growth,70224.5,94625.5,12,4,11.55,34.74713241105312
CR0586,2023-08-14,Other LATAM,Lifestyle,Growth,63064.0,64694.333333333336,12,3,5.1000000000000005,2.5852044483910563
CR0587,2023-03-23,Mexico,Education,Growth,97700.16666666667,130787.5,12,0,,33.866199477653566
CR0588,2023-08-10,US & Canada,Entertainment,Emerging,10273.5,14134.0,9,2,14.950000000000001,37.57726188738015
CR0589,2022-02-24,US & Canada,Education,Emerging,4061.8333333333335,8307.333333333334,7,2,8.0,104.52176767469533
CR0590,2024-07-22,US & Canada,Education,Emerging,21388.666666666668,17421.5,9,7,13.1,-18.547984914128982
CR0591,2022-02-23,Mexico,Entertainment,Growth,109131.5,66597.5,10,1,4.1,-38.974998052807855
CR0592,2022-12-14,Other LATAM,Education,Emerging,14550.666666666666,14629.333333333334,9,0,,0.5406396041418575
CR0593,2022-06-20,Mexico,Gaming,Emerging,12750.666666666666,8221.166666666666,10,5,5.76,-35.523632751228696
CR0594,2022-06-16,Mexico,Gaming,Emerging,14861.5,17417.333333333332,11,2,7.65,17.19768080835267
CR0595,2024-12-12,US & Canada,Entertainment,Emerging,5322.0,7038.833333333333,11,4,15.975000000000001,32.25917574846549
CR0596,2023-05-25,Brazil,Education,Emerging,12570.5,22388.333333333332,8,3,7.366666666666667,78.10217042546702
CR0597,2022-05-25,US & Canada,Gaming,Emerging,17113.5,15073.833333333334,11,0,,-11.918465928458035
CR0598,2023-01-29,Brazil,Education,Emerging,10277.333333333334,11423.833333333334,10,3,10.966666666666667,11.155617540217955
CR0599,2024-01-21,Other LATAM,Gaming,Growth,39651.5,53877.333333333336,11,2,19.05,35.87716311699012
CR0600,2023-02-03,US & Canada,Entertainment,Emerging,5712.333333333333,3346.1666666666665,8,5,6.56,-41.42206920697905
CR0601,2022-10-23,Mexico,Entertainment,Emerging,7970.666666666667,15115.333333333334,9,2,41.55,89.63700234192038
CR0602,2024-08-05,Mexico,Lifestyle,Growth,32895.666666666664,25925.5,10,2,11.7,-21.18870773252809
CR0603,2024-08-27,US & Canada,Education,Growth,103047.16666666667,142627.83333333334,12,2,6.85,38.41024255882824
CR0604,2022-08-11,US & Canada,Entertainment,Growth,65117.0,104084.66666666667,11,6,8.48,59.84253983854704
CR0605,2024-03-02,US & Canada,Gaming,Established,182434.5,217798.83333333334,12,0,,19.384674134186977
CR0606,2023-11-08,Brazil,Gaming,Emerging,33755.333333333336,31685.666666666668,9,2,11.0,-6.131376770090656
CR0607,2023-02-28,Other LATAM,Lifestyle,Emerging,36029.5,39053.666666666664,10,4,14.45,8.393584886458774
CR0608,2024-06-10,US & Canada,Music,Emerging,6242.333333333333,6549.333333333333,11,5,12.28,4.918032786885246
CR0609,2023-12-15,US & Canada,Lifestyle,Emerging,8508.5,16700.0,10,2,11.45,96.27431392137275
CR0610,2023-06-08,US & Canada,Gaming,Growth,69012.0,57643.0,11,1,15.2,-16.473946560018547
CR0611,2023-12-31,US & Canada,Lifestyle,Emerging,24003.333333333332,28720.333333333332,12,4,17.3,19.651437300374948
CR0612,2024-03-29,US & Canada,Education,Emerging,8023.0,7930.5,11,1,12.1,-1.1529353109809297
CR0613,2023-12-18,Other LATAM,Education,Emerging,14660.166666666666,19538.166666666668,8,1,8.8,33.27383726878959
CR0614,2024-05-05,US & Canada,Entertainment,Emerging,6507.833333333333,8251.833333333334,7,1,8.7,26.798473634338123
CR0615,2022-01-12,US & Canada,Music,Growth,76015.66666666667,63344.5,10,3,11.433333333333332,-16.669151534552093
CR0616,2023-11-27,Mexico,Music,Established,286829.0,367479.6666666667,12,3,7.6000000000000005,28.11803083602658
CR0617,2022-02-28,US & Canada,Gaming,Growth,130954.66666666667,132443.33333333334,11,2,5.7,1.1367801580190637
CR0618,2022-09-22,Mexico,Education,Emerging,3854.6666666666665,6049.333333333333,9,3,16.5,56.93531649948115
CR0619,2022-07-15,US & Canada,Lifestyle,Established,410655.1666666667,392756.6666666667,12,1,5.7,-4.358523026821773
CR0620,2022-12-18,US & Canada,Gaming,Emerging,12743.166666666666,13700.333333333334,9,5,13.933333333333332,7.511215161066725
CR0621,2022-12-02,US & Canada,Gaming,Emerging,13029.333333333334,18375.0,12,3,9.200000000000001,41.02793696275071
CR0622,2024-12-15,US & Canada,Lifestyle,Established,362636.5,373033.8333333333,12,0,,2.8671502546857015
CR0623,2024-01-01,US & Canada,Gaming,Growth,31089.0,37935.666666666664,11,0,,22.02279477199866
CR0624,2022-06-06,Mexico,Entertainment,Emerging,7174.166666666667,6154.833333333333,7,9,6.466666666666667,-14.2083865721919
CR0625,2023-10-19,Brazil,Music,Established,222385.83333333334,198139.66666666666,12,0,,-10.902747851894052
CR0626,2024-08-09,Other LATAM,Lifestyle,Emerging,17964.0,25941.833333333332,11,3,11.866666666666667,44.410116529355
CR0627,2022-10-04,Other LATAM,Lifestyle,Growth,124868.5,97558.83333333333,10,3,12.300000000000002,-21.87074135323694
CR0628,2024-01-12,US & Canada,Entertainment,Established,215552.33333333334,206094.16666666666,11,2,13.2,-4.387874870294461
CR0629,2024-06-09,Mexico,Lifestyle,Emerging,11127.0,20302.833333333332,10,1,8.6,82.46457565681075
CR0630,2024-08-05,Mexico,Lifestyle,Emerging,12914.666666666666,28168.5,6,2,12.4,118.11248193268635
CR0631,2023-07-03,US & Canada,Gaming,Growth,79804.66666666667,123569.33333333333,12,9,13.355555555555556,54.83973368307616
CR0632,2024-07-25,US & Canada,Education,Growth,48027.833333333336,41346.833333333336,11,1,19.4,-13.910683735472833
CR0633,2024-05-08,US & Canada,Entertainment,Emerging,26378.166666666668,24030.666666666668,11,6,12.6,-8.89940544263248
CR0634,2023-01-22,Brazil,Lifestyle,Emerging,25915.833333333332,29236.0,9,6,15.5,12.811344416219175
CR0635,2023-05-21,US & Canada,Entertainment,Established,316456.8333333333,258909.66666666666,11,0,,-18.184839322477366
CR0636,2023-10-10,Brazil,Entertainment,Growth,55153.833333333336,73153.16666666667,11,0,,32.63478210943332
CR0637,2022-10-11,Other LATAM,Education,Emerging,21728.0,19835.833333333332,10,2,11.399999999999999,-8.708425380461469
CR0638,2024-08-02,Other LATAM,Lifestyle,Growth,75451.83333333333,99473.5,12,5,10.65,31.837088120235656
CR0639,2022-10-26,US & Canada,Entertainment,Emerging,22885.666666666668,13884.333333333334,7,2,26.55,-39.33175058624758
CR0640,2024-11-04,US & Canada,Entertainment,Established,428988.3333333333,504951.1666666667,12,0,,17.707435711149884
CR0641,2023-07-18,Mexico,Lifestyle,Growth,122217.5,143703.0,11,3,16.133333333333333,17.57972467118048
CR0642,2024-05-24,US & Canada,Entertainment,Growth,109947.16666666667,144444.5,12,2,18.75,31.376282244653865
CR0643,2024-02-01,Mexico,Gaming,Emerging,33128.833333333336,30822.166666666668,10,2,9.7,-6.96271626428137
CR0644,2024-10-22,Mexico,Entertainment,Emerging,9101.166666666666,7259.333333333333,10,1,5.9,-20.237332210156207
CR0645,2022-08-05,Other LATAM,Music,Emerging,12422.333333333334,13460.666666666666,10,3,10.5,8.358601443636452
CR0646,2023-06-29,US & Canada,Entertainment,Growth,158978.66666666666,145322.5,11,2,33.75,-8.589936595266446
CR0647,2022-04-25,US & Canada,Lifestyle,Growth,205799.33333333334,175159.66666666666,11,3,12.266666666666667,-14.888127269605677
CR0648,2023-11-30,US & Canada,Lifestyle,Emerging,15695.666666666666,29923.0,10,5,15.075,90.64497632042816
CR0649,2024-04-15,US & Canada,Entertainment,Emerging,7316.0,8441.333333333334,10,2,14.399999999999999,15.38181155458357
CR0650,2022-08-09,US & Canada,Entertainment,Emerging,7227.0,7136.0,8,3,25.433333333333334,-1.25916701259167
CR0651,2024-12-29,US & Canada,Music,Emerging,24631.166666666668,19606.333333333332,10,2,12.05,-20.40030584557506
CR0652,2022-11-24,Mexico,Gaming,Established,186788.66666666666,228782.33333333334,12,2,6.4,22.481913606464357
CR0653,2022-01-11,US & Canada,Gaming,Emerging,12919.666666666666,11017.333333333334,10,2,9.8,-14.724322092933246
CR0654,2023-11-23,US & Canada,Gaming,Emerging,34478.5,43266.833333333336,11,4,13.733333333333334,25.48931459701941
CR0655,2024-03-02,US & Canada,Music,Growth,113393.83333333333,157872.66666666666,10,0,,39.225090135706964
CR0656,2024-01-25,Brazil,Entertainment,Emerging,14956.333333333334,19357.0,10,3,16.166666666666668,29.423432659519932
CR0657,2022-04-03,US & Canada,Lifestyle,Emerging,18734.5,14151.5,10,2,11.25,-24.462889321839388
CR0658,2023-11-07,Mexico,Gaming,Growth,88516.66666666667,87807.66666666667,12,1,,-0.8009790999811712
CR0659,2022-08-07,Brazil,Lifestyle,Growth,74897.83333333333,86539.33333333333,12,1,11.5,15.543173256013192
CR0660,2024-03-27,US & Canada,Music,Emerging,5489.5,11102.166666666666,9,4,12.566666666666668,102.24367732337491
CR0661,2022-10-10,Brazil,Entertainment,Growth,53442.833333333336,37545.833333333336,10,2,9.95,-29.745803147911943
CR0662,2022-02-09,US & Canada,Education,Emerging,26645.166666666668,32026.666666666668,11,3,29.9,20.196908757685883
CR0663,2024-10-13,US & Canada,Education,Emerging,11060.0,10311.833333333334,12,4,16.3,-6.764617239300779
CR0664,2024-11-06,Brazil,Gaming,Growth,64849.833333333336,69525.83333333333,10,3,8.149999999999999,7.210504267551435
CR0665,2022-06-07,Mexico,Lifestyle,Growth,112880.5,120549.66666666667,12,1,8.6,6.794058023012541
CR0666,2022-06-26,US & Canada,Lifestyle,Growth,42598.833333333336,82179.16666666667,10,2,15.45,92.91412519122198
CR0667,2024-08-12,Mexico,Education,Emerging,13345.333333333334,15826.666666666666,10,6,12.833333333333334,18.5932660605455
CR0668,2024-08-14,US & Canada,Music,Established,234824.33333333334,294079.6666666667,12,0,,25.23389824734234
CR0669,2023-11-10,US & Canada,Entertainment,Emerging,21638.833333333332,22825.666666666668,9,4,13.75,5.484738086618976
CR0670,2022-09-07,Brazil,Gaming,Growth,37198.166666666664,30448.666666666668,11,2,6.7,-18.144711432911112
CR0671,2022-11-01,US & Canada,Music,Emerging,33945.833333333336,29049.166666666668,12,5,9.82,-14.42494169632994
CR0672,2024-03-09,US & Canada,Education,Emerging,19828.5,17364.666666666668,9,5,9.78,-12.425717191584498
CR0673,2022-07-22,Other LATAM,Entertainment,Emerging,16978.333333333332,8244.333333333334,8,7,15.02,-51.44203396485716
CR0674,2024-08-15,US & Canada,Gaming,Emerging,14234.333333333334,28109.0,8,4,6.975,97.47324543943049
CR0675,2024-11-17,US & Canada,Education,Growth,94304.83333333333,113400.83333333333,10,6,8.75,20.249227240031882
CR0676,2024-06-19,US & Canada,Education,Growth,60017.166666666664,69387.5,11,2,5.5,15.612755239473156
CR0677,2023-03-24,Other LATAM,Lifestyle,Emerging,11692.666666666666,16213.166666666666,11,6,7.3500000000000005,38.66098409259365
CR0678,2022-11-07,Brazil,Education,Emerging,76966.16666666667,61672.5,11,6,15.416666666666666,-19.870635798846685
CR0679,2022-02-16,US & Canada,Education,Growth,126889.0,128169.0,12,1,,1.0087556841018528
CR0680,2024-05-04,US & Canada,Education,Emerging,23734.333333333332,32701.5,9,4,18.266666666666666,37.78141370447875
CR0681,2023-10-13,US & Canada,Education,Emerging,9200.0,10346.5,8,3,13.466666666666667,12.46195652173913
CR0682,2022-11-08,US & Canada,Education,Emerging,57971.833333333336,53648.333333333336,11,0,,-7.457932156708286
CR0683,2024-06-15,US & Canada,Entertainment,Established,291179.8333333333,256871.0,10,2,11.5,-11.7826955735831
CR0684,2024-12-26,Brazil,Education,Growth,60417.666666666664,59548.666666666664,10,1,47.9,-1.4383210208934472
CR0685,2024-06-25,Other LATAM,Music,Emerging,4190.833333333333,8079.333333333333,8,3,4.35,92.78584211572878
CR0686,2023-11-27,Brazil,Lifestyle,Emerging,8442.666666666666,6835.833333333333,11,3,8.466666666666667,-19.032296272899554
CR0687,2022-03-24,US & Canada,Education,Emerging,11883.0,13819.833333333334,11,0,,16.29919492832899
CR0688,2024-12-18,US & Canada,Lifestyle,Emerging,7537.166666666667,10435.5,7,6,20.166666666666668,38.45388408553169
CR0689,2022-04-03,Brazil,Lifestyle,Growth,60751.5,75944.0,10,3,18.233333333333334,25.007612980749442
CR0690,2024-10-06,Other LATAM,Education,Growth,32273.333333333332,38257.333333333336,11,2,7.6,18.541623631481112
CR0691,2022-12-14,US & Canada,Education,Emerging,13678.833333333334,16709.0,9,4,12.775,22.152230331534117
CR0692,2024-08-15,Brazil,Entertainment,Growth,37480.333333333336,36397.0,10,3,16.96666666666667,-2.890404745599921
CR0693,2023-01-09,US & Canada,Lifestyle,Emerging,20253.0,19245.333333333332,11,1,11.9,-4.9753945917477305
CR0694,2022-03-13,Brazil,Education,Emerging,11332.333333333334,10469.5,11,1,6.8,-7.613907109450839
CR0695,2022-03-30,Brazil,Gaming,Established,261108.16666666666,257768.83333333334,12,1,8.1,-1.278908038750217
CR0696,2022-08-01,US & Canada,Gaming,Emerging,13498.333333333334,11335.833333333334,10,4,9.4,-16.02049635757501
CR0697,2022-11-10,US & Canada,Lifestyle,Emerging,15470.833333333334,12838.5,10,1,7.8,-17.01481281982225
CR0698,2023-06-17,US & Canada,Entertainment,Emerging,47421.666666666664,59804.333333333336,11,2,4.25,26.111833550065032
CR0699,2022-09-27,US & Canada,Education,Emerging,5608.0,9548.0,9,1,5.1,70.25677603423681
CR0700,2024-12-20,US & Canada,Entertainment,Emerging,22768.833333333332,24233.0,10,4,15.125,6.4305739570904725
CR0701,2024-01-18,Brazil,Gaming,Established,250900.16666666666,293796.0,12,2,41.8,17.096773550701776
CR0702,2024-08-27,Brazil,Education,Emerging,53408.666666666664,53503.833333333336,10,1,12.2,0.17818581253979665
CR0703,2024-04-03,US & Canada,Gaming,Growth,40913.5,45085.666666666664,10,3,24.2,10.197530562446783
CR0704,2022-05-09,Mexico,Entertainment,Emerging,19478.5,8452.0,9,1,11.8,-56.60856842159304
CR0705,2024-10-24,Other LATAM,Gaming,Emerging,10488.5,8094.333333333333,11,4,11.45,-22.826587850185128
CR0706,2024-10-03,US & Canada,Gaming,Growth,30298.666666666668,54969.333333333336,9,1,3.6,81.42492518922725
CR0707,2022-02-23,Brazil,Music,Growth,61008.666666666664,85472.16666666667,11,2,17.5,40.098401320031044
CR0708,2024-08-10,Brazil,Education,Emerging,10456.666666666666,11341.833333333334,10,5,23.099999999999998,8.465094038890673
CR0709,2024-04-03,US & Canada,Music,Emerging,7778.666666666667,9875.333333333334,10,7,11.6,26.95406239286939
CR0710,2023-01-20,Brazil,Entertainment,Emerging,15047.0,16916.166666666668,11,5,12.24,12.422188254580103
CR0711,2023-08-12,US & Canada,Lifestyle,Emerging,7216.5,12019.166666666666,10,3,12.966666666666667,66.5511905586734
CR0712,2024-06-28,US & Canada,Education,Emerging,9434.833333333334,9586.833333333334,10,2,24.799999999999997,1.6110512462682611
CR0713,2024-08-26,Mexico,Music,Emerging,7407.5,10669.166666666666,9,1,5.1,44.031949600629986
